AccX [mg],AccY [mg],AccZ [mg],State
-1242,-729,845,0
-1367,-702,735,0
-1225,-702,709,0
-812,-581,755,0
-419,-467,794,0
-389,-384,834,0
-113,-297,871,0
326,-192,939,0
744,-138,1095,0
908,-169,1285,0
1038,-237,1385,0
1103,-212,1245,0
1256,-133,882,0
1029,83,573,0
949,66,423,0
798,321,439,0
842,329,441,0
773,370,306,0
783,492,270,0
777,485,412,0
763,454,513,0
769,412,527,0
678,305,419,0
591,161,330,0
476,0,234,0
286,-151,80,0
57,-288,-87,0
-274,-333,-290,0
-472,-335,-533,0
-619,-282,-699,0
-668,-221,-618,0
-874,-209,-473,0
-1100,-157,-409,0
-1302,-111,-268,0
-1580,-121,-219,0
-1844,-135,-249,0
-1998,-100,-321,0
-1998,-200,-145,0
-1789,-326,87,0
-1273,-414,324,0
-545,-373,466,0
-300,-465,756,0
-458,-732,1282,0
-380,-864,1775,0
1,-928,1998,0
412,-1045,1998,0
564,-1202,1998,0
996,-1053,1589,0
1792,-811,1248,0
1996,-38,832,0
1631,-444,825,0
933,-887,991,0
1071,-1210,1149,0
1356,-1301,1366,0
1668,-1213,1350,0
1859,-1025,1133,0
1979,-932,819,0
1996,-829,569,0
1833,-782,487,0
1515,-788,700,0
1381,-699,972,0
1221,-511,1266,0
1156,-368,1410,0
1222,-156,1646,0
1129,-287,1998,0
646,-260,1998,0
146,-383,1998,0
-327,-430,1998,0
-337,-479,1998,0
-362,-574,1998,0
-449,-641,1998,0
-550,-606,1957,0
-348,-532,1924,0
218,-281,1751,0
323,-279,1673,0
-168,-626,1496,0
-485,-804,1245,0
-456,-688,1096,0
-434,-540,950,0
-296,-444,865,0
-148,-345,905,0
-269,-313,1039,0
-393,-167,1065,0
-271,-160,1038,0
-245,-171,1111,0
-460,-106,1281,0
-420,-49,1231,0
-238,-15,1005,0
-89,32,843,0
-137,91,756,0
-77,81,676,0
-54,-5,501,0
30,-15,299,0
10,-26,65,0
41,-42,-67,0
43,-33,-140,0
21,-22,-244,0
12,14,-290,0
10,47,-343,0
46,39,-344,0
71,55,-329,0
76,57,-201,0
71,92,-156,0
3,111,-72,0
-51,107,48,0
-79,47,110,0
-92,-5,47,0
-127,-18,-76,0
-131,-76,-131,0
-55,-126,-78,0
211,-9,84,0
276,-25,135,0
96,-95,166,0
-73,-141,289,0
-139,-321,513,0
-96,-645,952,0
60,-867,1684,0
-190,-1175,1998,0
-225,-1420,1998,0
-185,-1418,1998,0
127,-1205,1998,0
306,-945,1998,0
378,-634,1998,0
361,-547,1998,0
208,-412,1998,0
104,-462,1900,0
183,-524,1665,0
356,-490,1689,0
256,-575,1810,0
140,-722,1930,0
187,-834,1998,0
-18,-954,1998,0
-355,-1206,1997,0
-420,-1438,1830,0
-167,-1312,1865,0
-30,-1043,1844,0
-28,-980,1717,0
187,-1064,1555,0
461,-975,1424,0
408,-799,1356,0
144,-695,1224,0
43,-624,999,0
19,-422,717,0
76,-225,597,0
227,-92,532,0
285,-57,368,0
314,-66,175,0
413,-4,-83,0
664,157,-362,0
910,289,-720,0
858,282,-1111,0
601,117,-1236,0
401,9,-1049,0
346,-87,-787,0
180,-154,-557,0
119,-222,-365,0
-33,-213,-114,0
-171,-248,108,0
-417,-382,235,0
-480,-477,385,0
-419,-449,737,0
-296,-208,904,0
31,-61,972,0
