T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
16279, 317, -878, -206, -39900, 40810, 30870
16299, 311, -880, -191, -42280, 44100, 23310
16319, 325, -880, -181, -33390, 57890, 7350
16339, 353, -902, -210, -35630, 62020, -6090
16359, 374, -945, -242, -34860, 58100, -1680
16379, 363, -952, -221, -9660, 63630, 16240
16399, 331, -941, -157, 26110, 78330, 30450
16419, 330, -954, -151, 28630, 76160, 31360
16439, 363, -978, -214, -16450, 49630, 13930
16459, 384, -983, -254, -60410, 25060, -7490
16479, 372, -955, -226, -53200, 27090, -13370
16499, 360, -938, -193, -12740, 44380, -4410
16519, 357, -949, -192, 14630, 50050, 10080
16539, 348, -947, -189, 16870, 39200, 22330
16559, 331, -919, -177, 9800, 25690, 26740
16579, 315, -909, -180, -490, 13300, 23940
16599, 334, -936, -218, -17220, 420, 12740
16619, 370, -967, -245, -31150, -5600, -9030
16639, 387, -965, -218, -20720, 3990, -30310
16659, 375, -949, -174, 13650, 20300, -31500
16679, 353, -947, -171, 36820, 17360, -7070
16699, 331, -937, -196, 26320, -9800, 21630
16719, 317, -904, -200, 1400, -37590, 31570
16739, 307, -855, -186, -8890, -38360, -5180
16759, 312, -839, -186, -3080, -33320, -18410
16779, 320, -868, -209, 5600, -33180, -17500
16799, 325, -899, -202, 23870, -26320, -17780
16819, 342, -922, -188, 44870, -15050, -24710
16839, 348, -965, -183, 45990, -17780, -26040
16859, 364, -935, -165, 24920, -31570, -32340
16879, 361, -912, -197, -2030, -56630, -27580
16899, 328, -907, -226, -15890, -81270, -2730
16919, 318, -870, -211, 70, -74060, 4760
16939, 321, -876, -191, 29470, -52220, -5250
16959, 332, -911, -171, 48090, -41160, -10290
16979, 350, -969, -198, 40320, -44100, -15890
16999, 365, -982, -211, 20370, -54460, -24990
17019, 360, -953, -190, 13650, -56140, -37240
17039, 373, -933, -212, 1190, -63490, -40390
17059, 382, -948, -240, -6160, -70910, -30800
17079, 364, -949, -216, 15960, -67060, -5810
17099, 328, -918, -179, 46900, -53830, 14000
17119, 312, -861, -149, 49070, -48160, 12670
17139, 312, -857, -176, 25830, -56140, 630
17159, 324, -872, -208, -4690, -72030, -4900
17179, 325, -894, -214, -13370, -71050, -9660
17199, 340, -911, -196, 7140, -49070, -18970
17219, 358, -952, -195, 27720, -29050, -26880
17239, 398, -981, -217, 22750, -25270, -30660
17259, 399, -990, -211, 14490, -27930, -24710
17279, 354, -957, -183, 21000, -31850, 420
17299, 334, -916, -194, 19320, -38150, 22540
17319, 326, -897, -217, -2730, -48580, 23310
17339, 321, -877, -214, -10220, -45850, 12810
17359, 327, -858, -192, 2310, -26670, -1540
17379, 320, -884, -166, 19740, -3360, -14910
17399, 349, -929, -186, 26250, 5460, -15190
17419, 390, -964, -213, 11900, 2940, -19740
17439, 406, -999, -220, -8470, -3430, -23100
17459, 384, -1009, -210, 140, -10220, 24920
17479, 360, -987, -227, -3220, -13020, 35000
17499, 336, -927, -212, -490, -3780, 24500
17519, 329, -873, -189, 9590, 14910, 5810
17539, 321, -848, -164, 14980, 27370, -3360
17559, 329, -881, -163, 12670, 28770, -1260
17579, 337, -947, -204, -6930, 14840, 8680
17599, 356, -943, -215, -26810, 10640, -70
17619, 364, -902, -203, -23380, 22050, -11900
17639, 353, -899, -204, -12530, 25200, 1540
17659, 351, -942, -228, -1330, 25200, 27860
17679, 336, -958, -201, 16660, 36190, 37590
17699, 334, -931, -164, 26110, 50260, 22960
17719, 342, -915, -174, 4340, 49280, -1400
17739, 369, -937, -221, -32760, 29960, -10290
17759, 386, -989, -251, -42980, 19530, -3360
