T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
14771, -72, -1110, -130, 28490, -10290, -13160
14791, -87, -1094, -91, 31710, -12600, -21350
14811, 29, -1036, -133, 7560, -8400, -18060
14831, 53, -1010, -209, -14560, -560, -9660
14851, 20, -1025, -156, -10850, 1050, -4410
14871, 1, -1078, -98, 2100, 770, -4830
14891, 34, -1050, -105, 10430, -15400, -14070
14911, 83, -1005, -164, 9730, -26810, -22470
14931, 59, -987, -178, -6720, -12740, -12040
14951, 82, -948, -187, -20650, 6720, 1190
14971, 101, -905, -183, -17500, 9030, 1260
14991, 83, -872, -107, 70, 6720, -3080
15011, 56, -852, -146, 12390, 1330, -210
15031, -19, -847, -173, 16590, -11690, 5250
15051, -36, -758, -231, 9380, -9380, 12390
