T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
14991, 18, -47, 977, -6020, -14280, 3710
15011, 16, -90, 966, -5670, -12110, 1540
15031, 2, -55, 977, 2870, -4410, -2800
15051, 7, -5, 1014, 8260, -2310, -1680
15071, -8, 15, 1038, 9660, 2520, -2520
15091, 58, -52, 977, 3780, 1050, -2660
15111, 34, -66, 909, -1820, 1470, -1400
15131, 39, -57, 976, 1120, -3640, -210
15151, 5, -12, 1007, 8610, -1330, -490
15171, -2, 14, 1091, 11830, 700, -700
15191, -32, 34, 1067, 7350, 3920, -2100
15211, 2, -22, 1018, -1400, -1750, -2800
15231, -4, -60, 965, -7910, -3080, -770
15251, 45, -98, 960, -8120, -10850, 1680
15271, 11, -67, 977, -3500, -5810, -210
15291, -13, -64, 977, 70, -3850, -1610
15311, 22, -67, 999, 2310, -6650, -2520
15331, 0, -50, 975, 5180, -1750, -4130
15351, 22, -69, 996, 5180, -1050, -1680
15371, -16, -42, 1016, 2240, -6930, -420
15391, -6, -67, 965, -1610, -16590, -350
15411, 48, -113, 989, -1400, -14980, -2100
15431, 50, -135, 999, 420, 4830, -4970
15451, 90, -172, 1034, 1960, -1190, -420
15471, 62, -157, 1018, 2940, -1680, 2730
15491, 6, -131, 1044, 4900, -70, 5390
15511, 18, -191, 989, 4970, 2170, 7420
15531, 26, -199, 1023, 2730, -3640, 9450
15551, 43, -145, 1165, 7280, -490, 8750
15571, 35, -131, 1188, 12530, 8050, 6440
15591, 3, -183, 1089, 2100, -10150, 12530
15611, 29, -175, 1102, -2660, -13650, 14770
15631, 40, -129, 1218, 2870, 1610, 9100
15651, 45, -105, 1192, 6790, 14630, 3640
15671, 77, -124, 1176, 1190, 20090, 2380
15691, 51, -145, 1045, -11060, 10710, 13930
15711, -19, -125, 1007, -12320, -6230, 25900
15731, -50, -96, 1050, -2380, -420, 26180
15751, 30, -72, 1141, 5950, 7070, 20300
15771, 57, -69, 1137, 4690, 23590, 20650
15791, 21, -22, 1109, -560, 21840, 27090
15811, 14, -48, 1056, -2800, 11270, 23660
15831, -2, -75, 992, -3080, 1610, 24710
15851, -7, 0, 1102, 3920, 1260, 24850
15871, -49, 39, 1077, 10010, 13370, 20580
15891, -8, 15, 1060, 6790, 12250, 21840
15911, 41, 1, 1113, 7630, 18900, 16240
15931, -21, 11, 1083, 10640, 23310, 13720
15951, -35, -4, 1001, 10710, 14560, 17920
15971, -3, 74, 1136, 11550, 12110, 18970
15991, -76, 125, 1167, 17640, 23030, 13370
16011, -70, 139, 1094, 20160, 29470, 6930
16031, -1, 90, 1109, 16100, 26180, 5390
16051, -47, 92, 1008, 2170, 17500, 15050
16071, -32, 82, 1051, -4340, 2940, 20300
16091, -114, 126, 1034, 2870, 12110, 14280
16111, -151, 180, 997, 7980, 21490, 7280
16131, -90, 136, 1052, 5740, 17430, 3500
16151, -65, 129, 1037, 70, 19460, 7490
16171, -135, 129, 1000, -1330, 27160, 2660
16191, -205, 151, 986, -2450, 18060, 1260
16211, -126, 114, 1012, -210, 5530, -3780
16231, -60, 112, 1088, 2590, 15610, -15610
16251, -158, 127, 1036, 4480, 29680, -21490
16271, -219, 88, 941, -13720, 4690, -9310
16291, -207, 111, 975, -7280, 9170, -18620
16311, -45, 129, 1181, 3220, 29190, -29680
16331, -69, 85, 1098, -3780, 33110, -25620
16351, -117, 68, 979, -19320, 8470, -10290
16371, -157, 37, 953, -22470, -910, -7070
16391, -209, 91, 1005, -5320, 17080, -15470
16411, -218, 160, 1096, 6020, 36820, -28630
16431, -155, 76, 1002, -5390, 36470, -32970
16451, -110, 69, 999, -18620, 21070, -29960
16471, -126, 72, 992, -18200, 15750, -26670
16491, -228, 63, 871, -24990, 9100, -19670
16511, -236, 36, 857, -21770, -1820, -16800
16531, -184, 77, 948, -12810, 20860, -29610
16551, -167, 42, 945, -14770, 42280, -40600
16571, -237, 26, 863, -15330, 22820, -32130
16591, -258, -49, 765, -18550, 6510, -25690
16611, -208, -78, 838, -16380, -2450, -23590
16631, -179, -55, 892, -8540, 8120, -33740
16651, -184, -18, 946, -1820, 16240, -34020
16671, -208, -6, 997, 2450, 10220, -29680
16691, -217, -22, 959, -700, 3920, -28840
