T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
15055, -385, -929, -176, -8260, -12600, -51380
15075, -367, -898, -167, -3570, -7560, -57680
15095, -374, -900, -170, -4760, -8260, -39480
15115, -394, -925, -180, -9030, -8960, -14980
15135, -411, -955, -191, -8750, -5880, -6160
15155, -405, -944, -188, -980, 1540, -20510
15175, -372, -897, -171, 10080, 11830, -46620
15195, -356, -870, -160, 17430, 19530, -60340
15215, -360, -866, -163, 17080, 22260, -48790
15235, -365, -861, -166, 11340, 22610, -23450
15255, -360, -834, -164, 8750, 24080, -5950
15275, -345, -791, -156, 12950, 28140, -7350
15295, -337, -774, -152, 21560, 34860, -23450
15315, -354, -825, -160, 29890, 42910, -41860
15335, -407, -968, -187, 36470, 48930, -52920
15355, -495, -1206, -228, 41930, 52080, -55650
15375, -526, -1307, -235, 46690, 52570, -53550
15395, -445, -1106, -198, 48090, 48370, -41860
15415, -357, -856, -159, 35420, 44450, -15400
15435, -309, -701, -134, -7350, 46060, 43050
15455, -307, -669, -136, -4200, 43190, 46620
15475, -341, -735, -153, 14420, 39900, 27090
15495, -395, -877, -179, 42980, 38290, -13090
15515, -437, -1048, -194, 66920, 42350, -59150
15535, -430, -1127, -188, 64330, 50330, -73990
15555, -371, -961, -159, 24640, 55300, -25620
15575, -337, -789, -147, -18900, 44450, 62230
15595, -332, -716, -144, -30380, 23450, 121100
15615, -349, -735, -153, -13440, 10290, 118370
15635, -386, -835, -173, 15120, 10010, 68110
15655, -424, -971, -185, 37870, 23310, -3920
15675, -423, -1075, -185, 42280, 42700, -61600
15695, -382, -1035, -163, 24150, 49910, -56630
15715, -366, -900, -156, -8470, 29120, 32690
15735, -386, -847, -167, -35350, -5530, 140910
15755, -412, -864, -181, -41650, -22680, 176400
15775, -437, -921, -193, -29260, -16030, 128660
15795, -442, -988, -195, -7840, 1610, 39410
15815, -403, -1003, -177, 9520, 17570, -41020
15835, -352, -951, -149, 14630, 17780, -63700
15855, -360, -911, -155, -1190, -3570, -2170
15875, -403, -906, -179, -33110, -33530, 102970
15895, -437, -923, -193, -52710, -50470, 158970
15915, -450, -948, -199, -46340, -48160, 129360
15935, -436, -958, -193, -23100, -35280, 46060
15955, -395, -960, -173, 2800, -23520, -40880
15975, -360, -946, -158, 16170, -21560, -82040
15995, -377, -934, -165, 4130, -34090, -47390
16015, -418, -948, -188, -22820, -59010, 39410
16035, -457, -984, -204, -39130, -78960, 99750
16055, -468, -1005, -210, -36960, -79030, 85190
16075, -426, -969, -189, -20300, -65450, 14000
16095, -368, -906, -161, -2100, -48650, -68320
16115, -330, -853, -144, 1960, -39130, -107450
16135, -348, -854, -155, -9030, -49490, -74550
16155, -400, -904, -180, -42140, -85540, 51170
16175, -428, -933, -194, -46270, -77910, 39480
16195, -415, -911, -186, -37520, -58590, -19810
16215, -385, -881, -171, -26180, -38080, -85400
16235, -354, -878, -159, -16870, -29890, -114940
16255, -353, -897, -160, -14070, -39690, -90370
16275, -385, -937, -174, -24640, -53410, -33040
16295, -427, -987, -196, -39130, -55720, 7280
16315, -454, -1024, -208, -41650, -45430, 0
16335, -451, -1024, -205, -31710, -28210, -44520
16355, -402, -965, -182, -15400, -13510, -93240
16375, -360, -909, -163, -2520, -10290, -107170
16395, -362, -907, -165, -6580, -14840, -73430
16415, -404, -954, -186, -22050, -18340, -22330
16435, -434, -992, -201, -30030, -14490, 1050
16455, -438, -999, -203, -22610, -3500, -17710
16475, -412, -973, -190, -4130, 8960, -58520
16495, -373, -928, -171, 11550, 18550, -87430
16515, -352, -892, -161, 10710, 24710, -78820
16535, -369, -892, -169, -4130, 25550, -35420
16555, -386, -900, -179, -14910, 22610, 9100
16575, -394, -902, -182, -11270, 23030, 21000
16595, -388, -899, -179, 2800, 29960, -490
